EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
2022-11-23 14:50:00,Flint Riverkeeper,Flint River Pobiddy Rd,5459,32.7766,-84.3701,122.23,0.0
2022-11-23 15:25:00,Flint Riverkeeper,Un-named trib of Town Branch at West Main,6723,32.8897,-84.3324,211.91,266.0
2022-11-24 15:35:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,20.0
2022-11-25 14:10:00,Allatoona Creek Park Survey,Allatoona Creek - Mason Bridge,6795,34.0217,-84.7086,262.18,33.0
2022-11-25 14:30:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,200.0
2022-11-25 14:30:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,200.0
2022-11-26 09:00:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,0.0
2022-11-26 09:05:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,400.0
2022-11-26 11:40:00,Leita Thompson Park,Leita Park Stream near Bridge 2,7406,34.0692,-84.404,297.36,233.0
2022-11-26 14:00:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,300.0
2022-11-26 16:00:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,33.0
2022-11-27 13:27:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,366.0
2022-11-27 14:05:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,533.0
2022-11-27 15:30:00,Upper Etowah Alliance AAS,unnamed tributary to Etowah River,2937,34.2412,-84.4902,264.92,133.0
2022-11-28 12:46:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,0.0
2022-11-28 13:11:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,0.0
2022-11-28 16:00:00,Upper Etowah Alliance AAS,Canton Creek,3721,34.2458,-84.3617,344.02,200.0
2022-11-29 11:00:00,Flint Riverkeeper,Skywater Creek,5356,31.5202,-84.14,51.93,66.0
2022-11-29 11:30:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,0.0
2022-11-29 12:35:00,Sedalia Park Target,Sope Creek,2635,33.9538,-84.4783,282.8,333.0
2022-12-01 09:45:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,200.0
2022-12-01 10:20:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,400.0
2022-12-01 13:30:00,FRC Systems,James Creek,7444,34.1299,-84.1161,286.76,500.0
2022-12-03 00:05:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,200.0
2022-12-03 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-12-03 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-12-03 08:55:00,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,0.0
2022-12-03 09:25:00,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,66.0
2022-12-03 10:50:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,300.0
2022-12-03 11:15:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,333.0
2022-12-03 11:15:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,333.0
2022-12-03 11:45:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,100.0
2022-12-03 12:40:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,200.0
2022-12-03 13:05:00,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,300.0
2022-12-04 08:18:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,666.0
2022-12-04 21:08:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,433.0
2022-12-04 21:08:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,566.0
2022-12-04 21:58:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,100.0
2022-12-05 09:40:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,133.0
2022-12-05 10:18:00,RVRC,Pataula Creek at US Hwy 82,7457,31.8184,-84.9739,67.54,100.0
2022-12-05 10:33:00,RVRC,Pataula Creek at County Road 84,7458,31.8331,-84.9475,73.07,200.0
2022-12-05 10:53:00,RVRC,Holanna Creek at County Road 31,7459,31.7985,-84.8931,81.63,233.0
2022-12-05 11:31:00,RVRC,Pataula Creek at County Road 31,7460,31.8482,-84.902,74.89,166.0
2022-12-05 12:33:00,RVRC,Hodchodkee Creek at Wesley Chapel Road,7462,31.9692,-84.8943,96.27,133.0
2022-12-05 14:36:00,RVRC,Pataula Creek at US Hwy 27,7465,31.9341,-84.8017,90.16,200.0
2022-12-05 15:08:00,RVRC,Pataula Creek at County Road 145,7466,31.9591,-84.7464,99.32,100.0
2022-12-07 09:00:00,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,333.0
2022-12-07 10:15:00,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,566.0
2022-12-07 15:00:00,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,333.0
2022-12-07 15:00:00,Fernandina Beach High School,Egan's Creek Greenway 2,5203,30.6587,-81.4419,-0.41,333.0
2022-12-07 19:45:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,233.0
2022-12-08 09:25:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,200.0
2022-12-08 10:15:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,266.0
2022-12-08 12:30:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,266.0
2022-12-08 16:55:00,Sope Creek Stewards,Sope Creek near Cross Creek Mill Ruins,7519,33.9386,-84.4362,275.25,300.0
2022-12-08 16:55:00,Sope Creek Stewards,Sope Creek near Cross Creek Mill Ruins,7519,33.9386,-84.4362,275.25,300.0
2022-12-08 17:10:00,Sope Creek Stewards,Sibley Pond at Sope Creek Park,7526,33.9369,-84.4409,294.54,0.0
2022-12-08 17:30:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,66.0
2022-12-13 09:00:00,Yellow River Water Trail-Gwinnett,Watson Creek at Rivermist Dr,5362,33.861,-84.0722,254.46,233.0
2022-12-13 09:30:00,Yellow River Water Trail-Gwinnett,Yellow River - Norris Lake Dr.,6829,33.7587,-84.0479,220.33,0.0
2022-12-13 10:30:00,Thompsonc,"Yellow River Park, 3374 Juhan Rd, Stone Mountain",4756,33.792,-84.0717,233.4,66.0
2022-12-13 11:00:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,33.0
2022-12-13 11:00:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,66.0
2022-12-13 11:30:00,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,33.0
2022-12-13 13:00:00,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,33.0
2022-12-15 09:00:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,166.0
2022-12-17 15:00:00,Hiwassee River Watershed Coalition,Upper Bell Creek (HIW 9),2707,34.9802,-83.7289,590.34,400.0
2022-12-18 16:07:00,John Stephan,Brushy Creek near Chattahoochee River confluence,7194,34.041,-84.1066,275.16,166.0
2022-12-19 14:30:00,WesNettleton,Big Haynes Creek at Hillisde Commons,5414,33.8995,-83.9864,297.06,466.0
2022-12-19 14:45:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,66.0
2022-12-19 14:53:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,300.0
2022-12-20 10:10:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,133.0
2022-12-20 13:30:00,WWALS_Watershed Coalition,Alapaha River at Naylor Park Beach,6564,30.9254,-83.0385,42.41,100.0
2022-12-21 12:10:00,Allatoona Creek Park Survey,Allatoona Creek - Mason Bridge,6795,34.0217,-84.7086,262.18,33.0
2022-12-22 12:50:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,466.0
